VUOSI;VIIKKO;VAR_N_OSTOT;ATC_KOODI;SHORTAGE
2024;12;131;G03DB;10
2024;12;189;G03DC;10
2024;12;3939;G03FA;10
2024;12;1038;G03FB;10
2024;12;192;G03GA;10
2024;12;471;G03HB;10
2024;12;6622;G04BD;10
2024;12;217;G04BE;10
2024;12;17668;G04CA;10
2024;12;6632;G04CB;10
2024;12;249;H01AC;4
2024;12;422;H01BA;4
2024;12;42;H01CA;4
2024;12;219;H01CB;4
2024;12;113;H01CC;4
2024;12;103;H02AA;4
2024;12;4371;H02AB;4
2024;12;22;H02BX;4
2024;12;36187;H03AA;4
2024;12;676;H03BB;4
2024;12;61;H04AA;4
2024;12;252;H05BX;4
2024;12;3307;J01AA;11
2024;12;10620;J01CA;11
2024;12;455;J01CE;11
2024;12;786;J01CF;11
2024;12;3391;J01CR;11
2024;12;7501;J01DB;11
2024;12;1889;J01EA;11
2024;12;264;J01EE;11
2024;12;1599;J01FA;11
2024;12;692;J01FF;11
2024;12;1337;J01MA;11
2024;12;16;J01XX;11
2024;12;1507;J02AC;11
2024;12;25;J04AB;11
2024;12;39;J04BA;11
2024;12;3798;J05AB;11
2024;12;185;J06BA;11
2024;12;71;L01AX;12
2024;12;269;L01BB;12
2024;12;356;L01BC;12
2024;12;30;L01CA;12
2024;12;93;L01EA;12
2024;12;55;L01EB;12
2024;12;37;L01EC;12
2024;12;26;L01ED;12
2024;12;28;L01EE;12
2024;12;273;L01EF;12
2024;12;50;L01EJ;12
2024;12;75;L01EL;12
2024;12;250;L01EX;12
2024;12;43;L01FC;12
2024;12;55;L01XK;12
2024;12;502;L01XX;12
2024;12;771;L02AE;12
2024;12;402;L02BA;12
2024;12;809;L02BB;12
2024;12;1636;L02BG;12
2024;12;230;L02BX;12
2024;12;605;L03AA;12
2024;12;44;L03AB;12
2024;12;30;L03AX;12
2024;12;710;L04AA;12
2024;12;2266;L04AB;12
2024;12;912;L04AC;12
2024;12;971;L04AD;12
2024;12;48;L04AE;12
2024;12;276;L04AF;12
2024;12;359;L04AG;12
2024;12;408;L04AK;12
2024;12;7045;L04AX;12
2024;12;3443;M01AB;6
2024;12;611;M01AC;6
2024;12;27673;M01AE;6
2024;12;99;M01AG;6
2024;12;11697;M01AH;6
2024;12;741;M02AA;6
2024;12;232;M03AX;6
2024;12;6724;M03BX;6
2024;12;5977;M04AA;6
2024;12;1883;M05BA;6
2024;12;63;M05BB;6
2024;12;1396;M05BX;6
2024;12;5368;N02AA;44
2024;12;979;N02AB;44
2024;12;4697;N02AE;44
2024;12;8895;N02AJ;44
2024;12;4810;N02AX;44
2024;12;51895;N02BE;44
2024;12;17717;N02BF;44
2024;12;6338;N02CC;44
2024;12;1104;N02CD;44
2024;12;96;N03AB;44
2024;12;1248;N03AE;44
2024;12;3208;N03AF;44
2024;12;4936;N03AG;44
2024;12;7865;N03AX;44
2024;12;456;N04AA;44
2024;12;3663;N04BA;44
2024;12;54;N04BB;44
2024;12;3085;N04BC;44
2024;12;383;N04BD;44
2024;12;84;N04BX;44
2024;12;892;N05AA;44
2024;12;888;N05AB;44
2024;12;579;N05AD;44
2024;12;259;N05AE;44
2024;12;619;N05AF;44
2024;12;27611;N05AH;44
2024;12;98;N05AL;44
2024;12;822;N05AN;44
2024;12;13074;N05AX;44
2024;12;16234;N05BA;44
2024;12;425;N05BE;44
2024;12;145;N05CD;44
2024;12;12459;N05CF;44
2024;12;287;N06AA;44
2024;12;22992;N06AB;44
2024;12;183;N06AG;44
2024;12;39471;N06AX;44
2024;12;13746;N06BA;44
2024;12;716;N06CA;44
2024;12;11534;N06DA;44
2024;12;14935;N06DX;44
2024;12;237;N07AA;44
2024;12;205;N07BB;44
2024;12;222;N07BC;44
2024;12;1214;N07CA;44
2024;12;66;N07XX;44
2024;12;1107;P01AB;1
2024;12;2256;P01BA;1
2024;12;19751;R01AD;8
2024;12;16655;R03AC;8
2024;12;15004;R03AK;8
2024;12;3851;R03AL;8
2024;12;9856;R03BA;8
2024;12;2379;R03BB;8
2024;12;246;R03DA;8
2024;12;4985;R03DC;8
2024;12;267;R03DX;8
2024;12;9256;R06AE;8
2024;12;12601;R06AX;8
2024;12;13;S01AD;3
2024;12;269;S01EA;3
2024;12;1876;S01EC;3
2024;12;4350;S01ED;3
2024;12;3646;S01EE;3
2024;12;2580;S01GX;3
2024;12;9127;S01XA;3
2024;12;386;V01AA;0
2024;12;124;V03AE;0
2024;13;45152;A02BC;9
2024;13;897;A03FA;9
2024;13;1009;A04AA;9
2024;13;13;A04AD;9
2024;13;515;A05AA;9
2024;13;3493;A06AC;9
2024;13;1745;A06AD;9
2024;13;121;A06AH;9
2024;13;26;A06AX;9
2024;13;108;A07AA;9
2024;13;554;A07EA;9
2024;13;5320;A07EC;9
2024;13;201;A08AA;9
2024;13;841;A09AA;9
2024;13;4144;A10AB;9
2024;13;176;A10AC;9
2024;13;36;A10AD;9
2024;13;6542;A10AE;9
2024;13;24850;A10BA;9
2024;13;3347;A10BD;9
2024;13;263;A10BG;9
2024;13;8929;A10BH;9
2024;13;4668;A10BJ;9
2024;13;16185;A10BK;9
2024;13;102;A10BX;9
2024;13;443;A11CC;9
2024;13;209;A12AA;9
2024;13;17643;A12AX;9
2024;13;28;A16AB;9
2024;13;2365;B01AA;3
2024;13;2545;B01AB;3
2024;13;9468;B01AC;3
2024;13;1814;B01AE;3
2024;13;29905;B01AF;3
2024;13;477;B02AA;3
2024;13;34;B02BD;3
2024;13;112;B02BX;3
2024;13;738;B03BA;3
2024;13;461;B03XA;3
2024;13;111;B05DA;3
2024;13;193;B05DB;3
2024;13;2683;C01AA;22
2024;13;792;C01BC;22
2024;13;405;C01BD;22
2024;13;668;C01CA;22
2024;13;10220;C01DA;22
2024;13;1387;C02AC;22
2024;13;100;C02KX;22
2024;13;213;C03BA;22
2024;13;23721;C03CA;22
2024;13;6619;C03DA;22
2024;13;36;C03DB;22
2024;13;1286;C03EA;22
2024;13;32;C03EB;22
2024;13;2239;C07AA;22
2024;13;57826;C07AB;22
2024;13;1235;C07AG;22
2024;13;858;C07BB;22
2024;13;399;C07FB;22
2024;13;42245;C08CA;22
2024;13;452;C08DA;22
2024;13;427;C08DB;22
2024;13;23652;C09AA;22
2024;13;2940;C09BA;22
2024;13;829;C09BB;22
2024;13;234;C09BX;22
2024;13;50224;C09CA;22
2024;13;11780;C09DA;22
2024;13;1524;C09DB;22
2024;13;1475;C09DX;22
2024;13;79820;C10AA;22
2024;13;278;C10AB;22
2024;13;312;C10AC;22
2024;13;11004;C10AX;22
2024;13;239;C10BA;22
2024;13;74;C10BX;22
2024;13;31;D01AA;8
2024;13;152;D01AE;8
2024;13;1066;D01BA;8
2024;13;651;D05AX;8
2024;13;153;D05BB;8
2024;13;242;D06BB;8
2024;13;352;D06BX;8
2024;13;946;D07AA;8
2024;13;2719;D07AB;8
2024;13;4784;D07AC;8
2024;13;1667;D07AD;8
2024;13;314;D07BA;8
2024;13;717;D07BB;8
2024;13;673;D07XC;8
2024;13;39;D09AB;8
2024;13;319;D10AX;8
2024;13;987;D10BA;8
2024;13;481;D11AH;8
2024;13;208;G02BA;11
2024;13;23;G02CB;11
2024;13;2170;G03BA;11
2024;13;18515;G03CA;11
2024;13;169;G03CX;11
2024;13;176;G03DA;11
2024;13;126;G03DB;11
2024;13;169;G03DC;11
2024;13;3660;G03FA;11
2024;13;958;G03FB;11
2024;13;263;G03GA;11
2024;13;441;G03HB;11
2024;13;6044;G04BD;11
2024;13;201;G04BE;11
2024;13;16021;G04CA;11
2024;13;6094;G04CB;11
2024;13;268;H01AC;6
2024;13;420;H01BA;6
2024;13;56;H01CA;6
2024;13;213;H01CB;6
2024;13;140;H01CC;6
2024;13;116;H02AA;6
2024;13;3896;H02AB;6
2024;13;44;H02BX;6
2024;13;33872;H03AA;6
2024;13;597;H03BB;6
2024;13;62;H04AA;6
2024;13;205;H05BX;6
2024;13;2759;J01AA;11
2024;13;9898;J01CA;11
2024;13;447;J01CE;11
2024;13;786;J01CF;11
2024;13;3259;J01CR;11
2024;13;6845;J01DB;11
2024;13;1762;J01EA;11
2024;13;295;J01EE;11
2024;13;1405;J01FA;11
2024;13;672;J01FF;11
2024;13;1318;J01MA;11
2024;13;19;J01XX;11
2024;13;1253;J02AC;11
2024;13;18;J04AB;11
2024;13;23;J04BA;11
2024;13;3723;J05AB;11
2024;13;162;J06BA;11
2024;13;57;L01AX;14
2024;13;270;L01BB;14
2024;13;312;L01BC;14
2024;13;25;L01CA;14
2024;13;96;L01EA;14
2024;13;52;L01EB;14
2024;13;43;L01EC;14
2024;13;28;L01ED;14
2024;13;31;L01EE;14
2024;13;258;L01EF;14
2024;13;45;L01EJ;14
2024;13;87;L01EL;14
2024;13;239;L01EX;14
2024;13;48;L01FC;14
2024;13;60;L01XK;14
2024;13;442;L01XX;14
2024;13;660;L02AE;14
2024;13;403;L02BA;14
2024;13;791;L02BB;14
2024;13;1502;L02BG;14
2024;13;219;L02BX;14
2024;13;527;L03AA;14
2024;13;56;L03AB;14
2024;13;33;L03AX;14
2024;13;658;L04AA;14
2024;13;2257;L04AB;14
2024;13;876;L04AC;14
2024;13;805;L04AD;14
2024;13;38;L04AE;14
2024;13;290;L04AF;14
2024;13;396;L04AG;14
2024;13;385;L04AK;14
2024;13;6549;L04AX;14
2024;13;3025;M01AB;6
2024;13;563;M01AC;6
2024;13;25259;M01AE;6
2024;13;91;M01AG;6
2024;13;10303;M01AH;6
2024;13;728;M02AA;6
2024;13;213;M03AX;6
2024;13;6273;M03BX;6
2024;13;5504;M04AA;6
2024;13;1762;M05BA;6
2024;13;77;M05BB;6
2024;13;1221;M05BX;6
2024;13;5203;N02AA;50
2024;13;852;N02AB;50
2024;13;4337;N02AE;50
2024;13;8008;N02AJ;50
2024;13;4462;N02AX;50
2024;13;47231;N02BE;50
2024;13;16683;N02BF;50
2024;13;6256;N02CC;50
2024;13;1079;N02CD;50
2024;13;103;N03AB;50
2024;13;1141;N03AE;50
2024;13;2949;N03AF;50
2024;13;4578;N03AG;50
2024;13;7573;N03AX;50
2024;13;392;N04AA;50
2024;13;3461;N04BA;50
2024;13;47;N04BB;50
2024;13;2783;N04BC;50
2024;13;321;N04BD;50
2024;13;65;N04BX;50
2024;13;847;N05AA;50
2024;13;763;N05AB;50
2024;13;578;N05AD;50
2024;13;216;N05AE;50
2024;13;593;N05AF;50
2024;13;26209;N05AH;50
2024;13;95;N05AL;50
2024;13;810;N05AN;50
2024;13;12384;N05AX;50
2024;13;15060;N05BA;50
2024;13;356;N05BE;50
2024;13;153;N05CD;50
2024;13;11361;N05CF;50
2024;13;267;N06AA;50
2024;13;21815;N06AB;50
2024;13;152;N06AG;50
2024;13;36552;N06AX;50
2024;13;13260;N06BA;50
2024;13;676;N06CA;50
2024;13;10229;N06DA;50
2024;13;13495;N06DX;50
2024;13;182;N07AA;50
2024;13;182;N07BB;50
2024;13;212;N07BC;50
2024;13;1106;N07CA;50
2024;13;60;N07XX;50
2024;13;1069;P01AB;1
2024;13;2003;P01BA;1
2024;13;19384;R01AD;10
2024;13;16208;R03AC;10
2024;13;14336;R03AK;10
2024;13;3530;R03AL;10
2024;13;9435;R03BA;10
2024;13;2267;R03BB;10
2024;13;221;R03DA;10
2024;13;4580;R03DC;10
2024;13;262;R03DX;10
2024;13;9791;R06AE;10
2024;13;14208;R06AX;10
2024;13;12;S01AD;4
2024;13;255;S01EA;4
2024;13;1700;S01EC;4
2024;13;3840;S01ED;4
2024;13;3396;S01EE;4
2024;13;3370;S01GX;4
2024;13;7552;S01XA;4
2024;13;373;V01AA;0
2024;13;150;V03AE;0
2024;14;45288;A02BC;16
2024;14;929;A03FA;16
2024;14;1040;A04AA;16
2024;14;30;A04AD;16
2024;14;601;A05AA;16
2024;14;3635;A06AC;16
2024;14;1792;A06AD;16
2024;14;122;A06AH;16
2024;14;25;A06AX;16
2024;14;98;A07AA;16
2024;14;550;A07EA;16
2024;14;5555;A07EC;16
2024;14;205;A08AA;16
2024;14;930;A09AA;16
2024;14;4316;A10AB;16
2024;14;181;A10AC;16
2024;14;34;A10AD;16
2024;14;7467;A10AE;16
2024;14;26864;A10BA;16
2024;14;3678;A10BD;16
2024;14;268;A10BG;16
2024;14;8647;A10BH;16
2024;14;5477;A10BJ;16
2024;14;18189;A10BK;16
2024;14;127;A10BX;16
2024;14;502;A11CC;16
2024;14;224;A12AA;16
2024;14;17331;A12AX;16
2024;14;27;A16AB;16
2024;14;2523;B01AA;6
2024;14;2399;B01AB;6
2024;14;9735;B01AC;6
2024;14;2009;B01AE;6
2024;14;31099;B01AF;6
2024;14;606;B02AA;6
2024;14;47;B02BD;6
2024;14;86;B02BX;6
2024;14;911;B03BA;6
2024;14;506;B03XA;6
2024;14;78;B05DA;6
2024;14;145;B05DB;6
2024;14;2422;C01AA;33
2024;14;804;C01BC;33
2024;14;464;C01BD;33
2024;14;724;C01CA;33
2024;14;10094;C01DA;33
2024;14;1536;C02AC;33
2024;14;100;C02KX;33
2024;14;280;C03BA;33
2024;14;21406;C03CA;33
2024;14;6777;C03DA;33
2024;14;1418;C03EA;33
2024;14;15;C03EB;33
2024;14;2387;C07AA;33
2024;14;59515;C07AB;33
2024;14;1324;C07AG;33
2024;14;1052;C07BB;33
2024;14;420;C07FB;33
2024;14;43927;C08CA;33
2024;14;462;C08DA;33
2024;14;464;C08DB;33
2024;14;24657;C09AA;33
2024;14;3181;C09BA;33
2024;14;915;C09BB;33
2024;14;278;C09BX;33
2024;14;52666;C09CA;33
2024;14;13413;C09DA;33
2024;14;1643;C09DB;33
2024;14;1631;C09DX;33
2024;14;85342;C10AA;33
2024;14;295;C10AB;33
2024;14;331;C10AC;33
2024;14;12016;C10AX;33
2024;14;269;C10BA;33
2024;14;99;C10BX;33
2024;14;23;D01AA;10
2024;14;161;D01AE;10
2024;14;1091;D01BA;10
2024;14;729;D05AX;10
2024;14;193;D05BB;10
2024;14;272;D06BB;10
2024;14;368;D06BX;10
2024;14;845;D07AA;10
2024;14;2602;D07AB;10
2024;14;5035;D07AC;10
2024;14;1787;D07AD;10
2024;14;327;D07BA;10
2024;14;682;D07BB;10
2024;14;742;D07XC;10
2024;14;50;D09AB;10
2024;14;277;D10AX;10
2024;14;971;D10BA;10
2024;14;526;D11AH;10
2024;14;197;G02BA;15
2024;14;27;G02CB;15
2024;14;2238;G03BA;15
2024;14;22381;G03CA;15
2024;14;201;G03CX;15
2024;14;182;G03DA;15
2024;14;121;G03DB;15
2024;14;185;G03DC;15
2024;14;3545;G03FA;15
2024;14;1044;G03FB;15
2024;14;298;G03GA;15
2024;14;477;G03HB;15
2024;14;6280;G04BD;15
2024;14;226;G04BE;15
2024;14;17025;G04CA;15
2024;14;5968;G04CB;15
2024;14;264;H01AC;6
2024;14;422;H01BA;6
2024;14;47;H01CA;6
2024;14;217;H01CB;6
2024;14;135;H01CC;6
2024;14;100;H02AA;6
2024;14;3980;H02AB;6
2024;14;27;H02BX;6
2024;14;33476;H03AA;6
2024;14;617;H03BB;6
2024;14;51;H04AA;6
2024;14;259;H05BX;6
2024;14;2782;J01AA;12
2024;14;9759;J01CA;12
2024;14;563;J01CE;12
2024;14;692;J01CF;12
2024;14;3183;J01CR;12
2024;14;6621;J01DB;12
2024;14;884;J01EA;12
2024;14;279;J01EE;12
2024;14;1451;J01FA;12
2024;14;476;J01FF;12
2024;14;1235;J01MA;12
2024;14;14;J01XX;12
2024;14;1267;J02AC;12
2024;14;20;J04AB;12
2024;14;36;J04BA;12
2024;14;3788;J05AB;12
2024;14;177;J06BA;12
2024;14;55;L01AX;20
2024;14;291;L01BB;20
2024;14;353;L01BC;20
2024;14;30;L01CA;20
2024;14;112;L01EA;20
2024;14;54;L01EB;20
2024;14;43;L01EC;20
2024;14;24;L01ED;20
2024;14;34;L01EE;20
2024;14;228;L01EF;20
2024;14;48;L01EJ;20
2024;14;88;L01EL;20
2024;14;230;L01EX;20
2024;14;36;L01FC;20
2024;14;57;L01XK;20
2024;14;499;L01XX;20
2024;14;782;L02AE;20
2024;14;409;L02BA;20
2024;14;716;L02BB;20
2024;14;1587;L02BG;20
2024;14;225;L02BX;20
2024;14;629;L03AA;20
2024;14;66;L03AB;20
2024;14;37;L03AX;20
2024;14;738;L04AA;20
2024;14;2339;L04AB;20
2024;14;968;L04AC;20
2024;14;901;L04AD;20
2024;14;45;L04AE;20
2024;14;285;L04AF;20
2024;14;381;L04AG;20
2024;14;399;L04AK;20
2024;14;7146;L04AX;20
2024;14;3352;M01AB;9
2024;14;577;M01AC;9
2024;14;26134;M01AE;9
2024;14;101;M01AG;9
2024;14;10617;M01AH;9
2024;14;384;M02AA;9
2024;14;198;M03AX;9
2024;14;6339;M03BX;9
2024;14;5576;M04AA;9
2024;14;1850;M05BA;9
2024;14;90;M05BB;9
2024;14;1381;M05BX;9
2024;14;4803;N02AA;66
2024;14;846;N02AB;66
2024;14;4747;N02AE;66
2024;14;8367;N02AJ;66
2024;14;4426;N02AX;66
2024;14;46849;N02BE;66
2024;14;17016;N02BF;66
2024;14;6017;N02CC;66
2024;14;1024;N02CD;66
2024;14;82;N03AB;66
2024;14;1192;N03AE;66
2024;14;2945;N03AF;66
2024;14;4257;N03AG;66
2024;14;7404;N03AX;66
2024;14;374;N04AA;66
2024;14;3062;N04BA;66
2024;14;52;N04BB;66
2024;14;2972;N04BC;66
2024;14;350;N04BD;66
2024;14;84;N04BX;66
2024;14;778;N05AA;66
2024;14;792;N05AB;66
2024;14;476;N05AD;66
2024;14;223;N05AE;66
2024;14;579;N05AF;66
2024;14;24057;N05AH;66
2024;14;82;N05AL;66
2024;14;708;N05AN;66
2024;14;11028;N05AX;66
2024;14;14234;N05BA;66
2024;14;378;N05BE;66
2024;14;103;N05CD;66
2024;14;12152;N05CF;66
2024;14;257;N06AA;66
2024;14;21638;N06AB;66
2024;14;169;N06AG;66
2024;14;36935;N06AX;66
2024;14;13514;N06BA;66
2024;14;740;N06CA;66
2024;14;9334;N06DA;66
2024;14;11560;N06DX;66
2024;14;190;N07AA;66
2024;14;173;N07BB;66
2024;14;217;N07BC;66
2024;14;1161;N07CA;66
2024;14;53;N07XX;66
2024;14;1050;P01AB;1
2024;14;2132;P01BA;1
2024;14;21526;R01AD;12
2024;14;17778;R03AC;12
2024;14;16136;R03AK;12
2024;14;4495;R03AL;12
2024;14;10469;R03BA;12
2024;14;2873;R03BB;12
2024;14;241;R03DA;12
2024;14;4862;R03DC;12
2024;14;240;R03DX;12
2024;14;10367;R06AE;12
2024;14;15362;R06AX;12
2024;14;31;S01AD;4
2024;14;258;S01EA;4
2024;14;1866;S01EC;4
2024;14;4270;S01ED;4
2024;14;3703;S01EE;4
2024;14;3396;S01GX;4
2024;14;7652;S01XA;4
2024;14;347;V01AA;0
2024;14;154;V03AE;0
2024;15;49302;A02BC;19
2024;15;1082;A03FA;19
2024;15;1215;A04AA;19
2024;15;29;A04AD;19
2024;15;516;A05AA;19
2024;15;3102;A06AC;19
2024;15;1835;A06AD;19
2024;15;172;A06AH;19
2024;15;35;A06AX;19
2024;15;123;A07AA;19
2024;15;620;A07EA;19
2024;15;5443;A07EC;19
2024;15;192;A08AA;19
2024;15;907;A09AA;19
2024;15;4239;A10AB;19
2024;15;170;A10AC;19
2024;15;44;A10AD;19
2024;15;6973;A10AE;19
2024;15;27156;A10BA;19
2024;15;3611;A10BD;19
2024;15;258;A10BG;19
2024;15;9451;A10BH;19
2024;15;9935;A10BJ;19
2024;15;17600;A10BK;19
2024;15;117;A10BX;19
2024;15;474;A11CC;19
2024;15;218;A12AA;19
2024;15;19584;A12AX;19
2024;15;23;A16AB;19
2024;15;2583;B01AA;8
2024;15;2863;B01AB;8
2024;15;10247;B01AC;8
2024;15;1765;B01AE;8
2024;15;31831;B01AF;8
2024;15;726;B02AA;8
2024;15;40;B02BD;8
2024;15;67;B02BX;8
2024;15;869;B03BA;8
2024;15;545;B03XA;8
2024;15;96;B05DA;8
2024;15;175;B05DB;8
2024;15;2836;C01AA;40
2024;15;866;C01BC;40
2024;15;453;C01BD;40
2024;15;816;C01CA;40
2024;15;11292;C01DA;40
2024;15;1465;C02AC;40
2024;15;84;C02KX;40
2024;15;326;C03BA;40
2024;15;25473;C03CA;40
2024;15;7368;C03DA;40
2024;15;1521;C03EA;40
2024;15;19;C03EB;40
2024;15;2435;C07AA;40
2024;15;63270;C07AB;40
2024;15;1302;C07AG;40
2024;15;968;C07BB;40
2024;15;432;C07FB;40
2024;15;46310;C08CA;40
2024;15;516;C08DA;40
2024;15;466;C08DB;40
2024;15;25668;C09AA;40
2024;15;3259;C09BA;40
2024;15;886;C09BB;40
2024;15;250;C09BX;40
2024;15;55046;C09CA;40
2024;15;13273;C09DA;40
2024;15;1637;C09DB;40
2024;15;1634;C09DX;40
2024;15;89141;C10AA;40
2024;15;310;C10AB;40
2024;15;306;C10AC;40
2024;15;11882;C10AX;40
2024;15;329;C10BA;40
2024;15;93;C10BX;40
2024;15;23;D01AA;10
2024;15;184;D01AE;10
2024;15;1278;D01BA;10
2024;15;653;D05AX;10
2024;15;158;D05BB;10
2024;15;312;D06BB;10
2024;15;416;D06BX;10
2024;15;933;D07AA;10
2024;15;2710;D07AB;10
2024;15;5263;D07AC;10
2024;15;1857;D07AD;10
2024;15;330;D07BA;10
2024;15;716;D07BB;10
2024;15;740;D07XC;10
2024;15;62;D09AB;10
2024;15;315;D10AX;10
2024;15;1121;D10BA;10
2024;15;557;D11AH;10
2024;15;232;G02BA;16
2024;15;27;G02CB;16
2024;15;2280;G03BA;16
2024;15;22171;G03CA;16
2024;15;206;G03CX;16
2024;15;179;G03DA;16
2024;15;157;G03DB;16
2024;15;197;G03DC;16
2024;15;3549;G03FA;16
2024;15;1014;G03FB;16
2024;15;352;G03GA;16
2024;15;445;G03HB;16
2024;15;6594;G04BD;16
2024;15;216;G04BE;16
2024;15;17694;G04CA;16
2024;15;6464;G04CB;16
2024;15;240;H01AC;6
2024;15;406;H01BA;6
2024;15;49;H01CA;6
2024;15;210;H01CB;6
2024;15;171;H01CC;6
2024;15;116;H02AA;6
2024;15;4489;H02AB;6
2024;15;19;H02BX;6
2024;15;36413;H03AA;6
2024;15;633;H03BB;6
2024;15;62;H04AA;6
2024;15;254;H05BX;6
2024;15;2862;J01AA;13
2024;15;10487;J01CA;13
2024;15;478;J01CE;13
2024;15;874;J01CF;13
2024;15;3342;J01CR;13
2024;15;7324;J01DB;13
2024;15;993;J01EA;13
2024;15;255;J01EE;13
2024;15;1540;J01FA;13
2024;15;518;J01FF;13
2024;15;1334;J01MA;13
2024;15;17;J01XX;13
2024;15;1400;J02AC;13
2024;15;26;J04AB;13
2024;15;40;J04BA;13
2024;15;3909;J05AB;13
2024;15;175;J06BA;13
2024;15;52;L01AX;24
2024;15;275;L01BB;24
2024;15;424;L01BC;24
2024;15;36;L01CA;24
2024;15;100;L01EA;24
2024;15;69;L01EB;24
2024;15;45;L01EC;24
2024;15;19;L01ED;24
2024;15;34;L01EE;24
2024;15;253;L01EF;24
2024;15;51;L01EJ;24
2024;15;59;L01EL;24
2024;15;222;L01EX;24
2024;15;41;L01FC;24
2024;15;65;L01XK;24
2024;15;474;L01XX;24
2024;15;801;L02AE;24
2024;15;393;L02BA;24
2024;15;842;L02BB;24
2024;15;1683;L02BG;24
2024;15;253;L02BX;24
2024;15;597;L03AA;24
2024;15;62;L03AB;24
2024;15;31;L03AX;24
2024;15;728;L04AA;24
2024;15;2269;L04AB;24
2024;15;925;L04AC;24
2024;15;852;L04AD;24
2024;15;56;L04AE;24
2024;15;331;L04AF;24
2024;15;401;L04AG;24
2024;15;416;L04AK;24
2024;15;6866;L04AX;24
2024;15;3507;M01AB;11
2024;15;625;M01AC;11
2024;15;27099;M01AE;11
2024;15;113;M01AG;11
2024;15;11987;M01AH;11
2024;15;485;M02AA;11
2024;15;254;M03AX;11
2024;15;6757;M03BX;11
2024;15;6163;M04AA;11
2024;15;1939;M05BA;11
2024;15;89;M05BB;11
2024;15;1526;M05BX;11
2024;15;5348;N02AA;72
2024;15;876;N02AB;72
2024;15;4587;N02AE;72
2024;15;9130;N02AJ;72
2024;15;4743;N02AX;72
2024;15;52205;N02BE;72
2024;15;17798;N02BF;72
2024;15;6384;N02CC;72
2024;15;1033;N02CD;72
2024;15;110;N03AB;72
2024;15;1317;N03AE;72
2024;15;3178;N03AF;72
2024;15;4894;N03AG;72
2024;15;7844;N03AX;72
2024;15;424;N04AA;72
2024;15;3817;N04BA;72
2024;15;51;N04BB;72
2024;15;3045;N04BC;72
2024;15;360;N04BD;72
2024;15;85;N04BX;72
2024;15;903;N05AA;72
2024;15;824;N05AB;72
2024;15;595;N05AD;72
2024;15;240;N05AE;72
2024;15;665;N05AF;72
2024;15;26778;N05AH;72
2024;15;87;N05AL;72
2024;15;845;N05AN;72
2024;15;13111;N05AX;72
2024;15;15834;N05BA;72
2024;15;409;N05BE;72
2024;15;148;N05CD;72
2024;15;12707;N05CF;72
2024;15;323;N06AA;72
2024;15;23001;N06AB;72
2024;15;147;N06AG;72
2024;15;39309;N06AX;72
2024;15;14944;N06BA;72
2024;15;718;N06CA;72
2024;15;10826;N06DA;72
2024;15;13892;N06DX;72
2024;15;191;N07AA;72
2024;15;196;N07BB;72
2024;15;221;N07BC;72
2024;15;1280;N07CA;72
2024;15;73;N07XX;72
2024;15;1146;P01AB;1
2024;15;2144;P01BA;1
2024;15;25440;R01AD;12
2024;15;18043;R03AC;12
2024;15;15384;R03AK;12
2024;15;4011;R03AL;12
2024;15;10294;R03BA;12
2024;15;2490;R03BB;12
2024;15;224;R03DA;12
2024;15;4969;R03DC;12
2024;15;240;R03DX;12
2024;15;12186;R06AE;12
2024;15;19101;R06AX;12
2024;15;14;S01AD;4
2024;15;280;S01EA;4
2024;15;1865;S01EC;4
2024;15;4384;S01ED;4
2024;15;3765;S01EE;4
2024;15;4482;S01GX;4
2024;15;7649;S01XA;4
2024;15;399;V01AA;1
2024;15;127;V03AE;1
2024;1;2050;A02BC01;0
2024;1;22799;A02BC02;0
2024;1;1847;A02BC03;0
2024;1;744;A02BC04;0
2024;1;6173;A02BC05;0
2024;1;703;A03FA01;0
2024;1;446;A04AA01;0
2024;1;137;A04AA02;0
2024;1;172;A04AA55;0
2024;1;23;A04AD12;0
2024;1;343;A05AA02;0
2024;1;2426;A06AC01;0
2024;1;1356;A06AD11;0
2024;1;93;A06AH03;0
2024;1;13;A06AX04;0
2024;1;51;A07AA09;0
2024;1;28;A07AA11;0
2024;1;367;A07EA06;0
2024;1;1258;A07EC01;0
2024;1;2169;A07EC02;0
2024;1;94;A08AA62;0
2024;1;934;A09AA02;0
2024;1;292;A10AB04;0
2024;1;2292;A10AB05;0
2024;1;105;A10AB06;0
2024;1;107;A10AC01;0
2024;1;30;A10AD05;0
2024;1;2453;A10AE04;0
2024;1;592;A10AE05;0
2024;1;1182;A10AE06;0
2024;1;17543;A10BA02;0
2024;1;1274;A10BD07;0
2024;1;183;A10BD08;0
2024;1;94;A10BD11;0
2024;1;240;A10BD15;0
2024;1;32;A10BD19;0
2024;1;524;A10BD20;0
2024;1;144;A10BG03;0
2024;1;3043;A10BH01;0
2024;1;392;A10BH02;0
2024;1;18;A10BH03;0
2024;1;2884;A10BH05;0
2024;1;100;A10BJ01;0
2024;1;16;A10BJ02;0
2024;1;278;A10BJ05;0
2024;1;1319;A10BJ06;0
2024;1;3972;A10BK01;0
2024;1;190;A10BK02;0
2024;1;6044;A10BK03;0
2024;1;63;A10BX02;0
2024;1;323;A11CC03;0
2024;1;144;A12AA04;0
2024;1;12918;A12AX;0
2024;1;1991;B01AA03;0
2024;1;72;B01AB04;0
2024;1;992;B01AB05;0
